data_folder,FSD_MIX_SED_filename,start_time,label
novel_test,soundscape_3811.wav,8.24,85
novel_test,soundscape_4094.wav,2.88,85
novel_test,soundscape_7899.wav,7.36,85
novel_test,soundscape_3158.wav,6.91,85
novel_test,soundscape_2510.wav,4.56,85
novel_test,soundscape_6728.wav,0.56,85
novel_test,soundscape_2588.wav,0.2,85
novel_test,soundscape_880.wav,8.3,85
novel_test,soundscape_66.wav,0.0,85
novel_test,soundscape_4560.wav,1.12,85
novel_test,soundscape_2687.wav,8.29,85
novel_test,soundscape_3113.wav,5.94,85
novel_test,soundscape_5731.wav,0.53,85
novel_test,soundscape_1025.wav,7.72,85
novel_test,soundscape_5179.wav,5.93,85
novel_test,soundscape_979.wav,8.35,85
novel_test,soundscape_6610.wav,6.84,85
novel_test,soundscape_2974.wav,0.37,85
novel_test,soundscape_7884.wav,9.0,85
novel_test,soundscape_2096.wav,2.99,85
novel_test,soundscape_754.wav,9.0,85
novel_test,soundscape_3505.wav,0.88,85
novel_test,soundscape_6501.wav,8.86,85
novel_test,soundscape_3202.wav,0.0,85
novel_test,soundscape_3332.wav,0.97,85
novel_test,soundscape_4063.wav,8.43,85
novel_test,soundscape_207.wav,6.59,85
novel_test,soundscape_658.wav,2.86,85
novel_test,soundscape_1674.wav,2.53,85
novel_test,soundscape_3951.wav,2.75,85
novel_test,soundscape_2602.wav,0.25,85
novel_test,soundscape_3801.wav,1.8,85
novel_test,soundscape_6812.wav,5.94,85
novel_test,soundscape_5732.wav,3.68,85
novel_test,soundscape_7847.wav,4.06,85
novel_test,soundscape_1011.wav,5.32,85
novel_test,soundscape_5108.wav,7.5,85
novel_test,soundscape_3826.wav,4.01,85
novel_test,soundscape_7049.wav,6.79,85
novel_test,soundscape_6269.wav,6.31,85
novel_test,soundscape_5436.wav,3.65,85
novel_test,soundscape_50.wav,1.43,85
novel_test,soundscape_5005.wav,9.0,85
novel_test,soundscape_4856.wav,7.44,85
novel_test,soundscape_1397.wav,5.57,85
novel_test,soundscape_4843.wav,3.27,85
novel_test,soundscape_4378.wav,3.72,85
novel_test,soundscape_6316.wav,1.17,85
novel_test,soundscape_4309.wav,5.43,85
novel_test,soundscape_5497.wav,3.86,85
novel_test,soundscape_6088.wav,1.07,85
novel_test,soundscape_3091.wav,8.11,85
novel_test,soundscape_2849.wav,7.43,85
novel_test,soundscape_166.wav,3.03,85
novel_test,soundscape_4946.wav,8.07,85
novel_test,soundscape_4373.wav,8.33,85
novel_test,soundscape_6373.wav,8.47,85
novel_test,soundscape_5612.wav,4.27,85
novel_test,soundscape_5797.wav,8.46,85
novel_test,soundscape_1967.wav,6.62,85
novel_test,soundscape_3373.wav,3.16,85
novel_test,soundscape_6932.wav,0.97,85
novel_test,soundscape_7610.wav,7.97,85
novel_test,soundscape_7733.wav,0.66,85
novel_test,soundscape_1501.wav,5.82,85
novel_test,soundscape_2615.wav,2.58,85
novel_test,soundscape_3224.wav,2.77,85
novel_test,soundscape_3311.wav,3.73,85
novel_test,soundscape_5991.wav,9.0,85
novel_test,soundscape_3369.wav,3.64,86
novel_test,soundscape_411.wav,4.4,86
novel_test,soundscape_312.wav,4.7,86
novel_test,soundscape_2275.wav,6.48,86
novel_test,soundscape_4678.wav,9.0,86
novel_test,soundscape_2926.wav,6.96,86
novel_test,soundscape_6462.wav,3.66,86
novel_test,soundscape_1702.wav,7.69,86
novel_test,soundscape_3445.wav,0.71,86
novel_test,soundscape_4138.wav,2.42,86
novel_test,soundscape_7921.wav,0.0,86
novel_test,soundscape_632.wav,0.62,86
novel_test,soundscape_6279.wav,1.87,86
novel_test,soundscape_3893.wav,8.12,86
novel_test,soundscape_4753.wav,9.0,86
novel_test,soundscape_7638.wav,0.0,86
novel_test,soundscape_4091.wav,3.17,86
novel_test,soundscape_7542.wav,8.35,86
novel_test,soundscape_5260.wav,6.46,86
novel_test,soundscape_451.wav,0.73,86
novel_test,soundscape_4616.wav,4.99,86
novel_test,soundscape_3654.wav,6.65,86
novel_test,soundscape_3241.wav,1.3,86
novel_test,soundscape_2722.wav,3.09,86
novel_test,soundscape_4013.wav,2.78,86
novel_test,soundscape_1096.wav,0.66,86
novel_test,soundscape_7217.wav,3.21,86
novel_test,soundscape_2583.wav,5.2,86
novel_test,soundscape_4229.wav,2.88,86
novel_test,soundscape_5930.wav,6.2,86
novel_test,soundscape_2669.wav,3.73,86
novel_test,soundscape_1871.wav,4.86,86
novel_test,soundscape_1597.wav,3.69,86
novel_test,soundscape_1322.wav,7.24,86
novel_test,soundscape_3995.wav,8.21,86
novel_test,soundscape_2478.wav,9.0,86
novel_test,soundscape_2759.wav,8.39,86
novel_test,soundscape_1601.wav,1.32,86
novel_test,soundscape_5434.wav,3.77,86
novel_test,soundscape_945.wav,3.07,86
novel_test,soundscape_5242.wav,6.21,86
novel_test,soundscape_4705.wav,8.73,86
novel_test,soundscape_832.wav,0.27,86
novel_test,soundscape_4011.wav,7.33,86
novel_test,soundscape_2092.wav,8.0,86
novel_test,soundscape_5318.wav,3.11,86
novel_test,soundscape_1498.wav,9.0,86
novel_test,soundscape_4128.wav,5.24,86
novel_test,soundscape_102.wav,3.79,86
novel_test,soundscape_1433.wav,5.48,86
novel_test,soundscape_162.wav,6.21,86
novel_test,soundscape_1968.wav,3.66,86
novel_test,soundscape_7783.wav,7.27,86
novel_test,soundscape_6688.wav,4.41,86
novel_test,soundscape_6349.wav,6.71,86
novel_test,soundscape_5469.wav,2.52,86
novel_test,soundscape_4356.wav,3.25,86
novel_test,soundscape_6987.wav,0.0,86
novel_test,soundscape_2490.wav,5.73,86
novel_test,soundscape_3707.wav,3.77,86
novel_test,soundscape_4398.wav,5.97,86
novel_test,soundscape_5611.wav,3.93,86
novel_test,soundscape_5114.wav,0.33,86
novel_test,soundscape_425.wav,7.25,86
novel_test,soundscape_6028.wav,6.88,86
novel_test,soundscape_4646.wav,0.77,86
novel_test,soundscape_4736.wav,1.62,86
novel_test,soundscape_3605.wav,5.91,86
novel_test,soundscape_2717.wav,2.89,86
novel_test,soundscape_7108.wav,0.0,86
novel_test,soundscape_1659.wav,5.55,86
novel_test,soundscape_5064.wav,5.74,86
novel_test,soundscape_2716.wav,7.21,86
novel_test,soundscape_7624.wav,8.62,86
novel_test,soundscape_4314.wav,7.17,86
novel_test,soundscape_1055.wav,6.35,86
novel_test,soundscape_4185.wav,2.67,86
novel_test,soundscape_3922.wav,6.29,86
novel_test,soundscape_3333.wav,2.69,86
novel_test,soundscape_3379.wav,8.32,86
novel_test,soundscape_5194.wav,2.07,86
novel_test,soundscape_7760.wav,1.8,86
novel_test,soundscape_122.wav,7.65,86
novel_test,soundscape_1781.wav,0.0,86
novel_test,soundscape_3835.wav,2.76,86
novel_test,soundscape_3773.wav,3.63,86
novel_test,soundscape_3790.wav,6.29,86
novel_test,soundscape_6794.wav,1.43,86
novel_test,soundscape_3063.wav,8.18,86
novel_test,soundscape_1456.wav,6.72,86
novel_test,soundscape_2755.wav,4.68,86
novel_test,soundscape_7169.wav,1.57,86
novel_test,soundscape_6770.wav,4.56,86
novel_test,soundscape_5997.wav,3.89,86
novel_test,soundscape_4143.wav,1.36,86
novel_test,soundscape_1021.wav,0.06,86
novel_test,soundscape_2959.wav,1.26,86
novel_test,soundscape_3967.wav,1.1,86
novel_test,soundscape_3516.wav,4.34,86
novel_test,soundscape_578.wav,5.01,86
novel_test,soundscape_5140.wav,6.4,86
novel_test,soundscape_7587.wav,0.68,86
novel_test,soundscape_5208.wav,3.51,86
novel_test,soundscape_2586.wav,0.98,86
novel_test,soundscape_41.wav,0.0,86
novel_test,soundscape_4938.wav,8.19,86
novel_test,soundscape_4219.wav,4.95,86
novel_test,soundscape_2150.wav,4.12,86
novel_test,soundscape_7681.wav,2.67,86
novel_test,soundscape_7045.wav,0.58,86
novel_test,soundscape_1983.wav,8.26,86
novel_test,soundscape_1282.wav,9.0,86
novel_test,soundscape_3108.wav,1.52,86
novel_test,soundscape_351.wav,8.52,86
novel_test,soundscape_3978.wav,3.9,86
novel_test,soundscape_3081.wav,9.0,86
novel_test,soundscape_4585.wav,3.93,86
novel_test,soundscape_3603.wav,1.79,86
novel_test,soundscape_2446.wav,8.34,86
novel_test,soundscape_1434.wav,9.0,86
novel_test,soundscape_7412.wav,7.7,86
novel_test,soundscape_2306.wav,2.12,86
novel_test,soundscape_1741.wav,7.41,86
novel_test,soundscape_1642.wav,4.81,86
novel_test,soundscape_7072.wav,6.89,86
novel_test,soundscape_195.wav,2.66,86
novel_test,soundscape_1762.wav,8.51,86
novel_test,soundscape_7529.wav,9.0,86
novel_test,soundscape_487.wav,0.23,86
novel_test,soundscape_7510.wav,2.23,86
novel_test,soundscape_2594.wav,5.14,86
novel_test,soundscape_7253.wav,3.75,86
novel_test,soundscape_385.wav,8.61,86
novel_test,soundscape_7002.wav,0.44,86
novel_test,soundscape_718.wav,3.51,86
novel_test,soundscape_5349.wav,1.16,86
novel_test,soundscape_603.wav,4.14,86
novel_test,soundscape_5086.wav,7.99,86
novel_test,soundscape_6793.wav,1.82,86
novel_test,soundscape_2203.wav,0.13,86
novel_test,soundscape_1924.wav,0.24,86
novel_test,soundscape_3853.wav,0.0,86
novel_test,soundscape_3991.wav,0.2,86
novel_test,soundscape_5026.wav,4.58,86
novel_test,soundscape_7463.wav,6.4,86
novel_test,soundscape_7518.wav,8.1,86
novel_test,soundscape_4880.wav,8.25,86
novel_test,soundscape_6313.wav,4.09,86
novel_test,soundscape_6953.wav,7.08,86
novel_test,soundscape_366.wav,9.0,86
novel_test,soundscape_3244.wav,3.34,86
novel_test,soundscape_6919.wav,6.28,86
novel_test,soundscape_3861.wav,4.86,86
novel_test,soundscape_1378.wav,7.87,86
novel_test,soundscape_6797.wav,9.0,86
novel_test,soundscape_7730.wav,2.67,86
novel_test,soundscape_6810.wav,4.56,86
novel_test,soundscape_726.wav,7.97,86
novel_test,soundscape_2413.wav,0.52,86
novel_test,soundscape_373.wav,2.48,86
novel_test,soundscape_3699.wav,7.65,86
novel_test,soundscape_3420.wav,9.0,86
novel_test,soundscape_1950.wav,2.43,86
novel_test,soundscape_2225.wav,3.96,86
novel_test,soundscape_7386.wav,0.38,86
novel_test,soundscape_5478.wav,6.91,86
novel_test,soundscape_2911.wav,9.0,86
novel_test,soundscape_4079.wav,1.19,86
novel_test,soundscape_614.wav,3.87,86
novel_test,soundscape_5389.wav,6.65,86
novel_test,soundscape_3672.wav,1.61,86
novel_test,soundscape_142.wav,1.01,86
novel_test,soundscape_4879.wav,0.0,86
novel_test,soundscape_4106.wav,0.0,86
novel_test,soundscape_6684.wav,0.42,86
novel_test,soundscape_1158.wav,1.58,86
novel_test,soundscape_5921.wav,7.99,86
novel_test,soundscape_7642.wav,8.76,86
novel_test,soundscape_3061.wav,8.31,86
novel_test,soundscape_4173.wav,8.44,86
novel_test,soundscape_7448.wav,9.0,86
novel_test,soundscape_4041.wav,8.47,86
novel_test,soundscape_4431.wav,4.04,86
novel_test,soundscape_7782.wav,0.66,86
novel_test,soundscape_2817.wav,4.35,86
novel_test,soundscape_6921.wav,2.38,86
novel_test,soundscape_7270.wav,1.86,86
novel_test,soundscape_1061.wav,1.38,86
novel_test,soundscape_434.wav,3.18,86
novel_test,soundscape_5536.wav,2.29,86
novel_test,soundscape_2243.wav,0.0,86
novel_test,soundscape_6391.wav,6.53,86
novel_test,soundscape_5390.wav,0.28,86
novel_test,soundscape_5916.wav,1.35,86
novel_test,soundscape_3645.wav,6.73,86
novel_test,soundscape_7847.wav,6.72,86
novel_test,soundscape_582.wav,1.34,86
novel_test,soundscape_4397.wav,7.51,86
novel_test,soundscape_6598.wav,4.2,86
novel_test,soundscape_7882.wav,6.63,86
novel_test,soundscape_4878.wav,5.09,86
novel_test,soundscape_4462.wav,5.27,86
novel_test,soundscape_430.wav,7.89,86
novel_test,soundscape_4206.wav,6.02,86
novel_test,soundscape_2008.wav,4.24,86
novel_test,soundscape_2116.wav,5.89,86
novel_test,soundscape_6882.wav,0.0,86
novel_test,soundscape_2274.wav,5.18,86
novel_test,soundscape_3060.wav,0.0,86
novel_test,soundscape_2991.wav,7.52,86
novel_test,soundscape_1862.wav,2.93,86
novel_test,soundscape_5569.wav,2.88,86
novel_test,soundscape_3006.wav,7.05,86
novel_test,soundscape_5589.wav,0.44,86
novel_test,soundscape_7623.wav,5.65,86
novel_test,soundscape_2644.wav,2.35,86
novel_test,soundscape_160.wav,0.25,86
novel_test,soundscape_7435.wav,6.86,86
novel_test,soundscape_7074.wav,1.48,86
novel_test,soundscape_1844.wav,3.09,86
novel_test,soundscape_5262.wav,7.68,86
novel_test,soundscape_7171.wav,7.95,86
novel_test,soundscape_6075.wav,7.8,86
novel_test,soundscape_7830.wav,2.11,86
novel_test,soundscape_3450.wav,1.46,86
novel_test,soundscape_1971.wav,1.58,86
novel_test,soundscape_2267.wav,2.6,86
novel_test,soundscape_510.wav,2.01,86
novel_test,soundscape_2120.wav,9.0,86
novel_test,soundscape_856.wav,7.42,86
novel_test,soundscape_1193.wav,4.5,86
novel_test,soundscape_5647.wav,5.26,86
novel_test,soundscape_1546.wav,3.59,86
novel_test,soundscape_6108.wav,5.77,86
novel_test,soundscape_6835.wav,0.12,86
novel_test,soundscape_2793.wav,1.8,86
novel_test,soundscape_4476.wav,0.17,86
novel_test,soundscape_2890.wav,5.72,86
novel_test,soundscape_4875.wav,4.1,86
novel_test,soundscape_1834.wav,0.27,86
novel_test,soundscape_360.wav,2.02,86
novel_test,soundscape_4860.wav,2.8,86
novel_test,soundscape_1397.wav,4.0,86
novel_test,soundscape_814.wav,3.1,86
novel_test,soundscape_7237.wav,6.22,86
novel_test,soundscape_6136.wav,3.55,86
novel_test,soundscape_1038.wav,4.72,86
novel_test,soundscape_4243.wav,3.35,86
novel_test,soundscape_301.wav,8.24,86
novel_test,soundscape_6549.wav,2.04,86
novel_test,soundscape_1832.wav,3.21,86
novel_test,soundscape_3167.wav,4.13,86
novel_test,soundscape_4638.wav,7.74,86
novel_test,soundscape_2989.wav,0.0,86
novel_test,soundscape_5074.wav,3.76,86
novel_test,soundscape_3820.wav,0.0,86
novel_test,soundscape_2061.wav,6.1,86
novel_test,soundscape_3585.wav,0.21,86
novel_test,soundscape_4908.wav,9.0,86
novel_test,soundscape_3678.wav,0.0,86
novel_test,soundscape_1686.wav,6.2,86
novel_test,soundscape_1043.wav,4.43,86
novel_test,soundscape_3470.wav,0.0,86
novel_test,soundscape_4668.wav,8.41,86
novel_test,soundscape_6872.wav,9.0,86
novel_test,soundscape_7825.wav,6.05,86
novel_test,soundscape_6967.wav,6.17,86
novel_test,soundscape_382.wav,7.15,86
novel_test,soundscape_4400.wav,4.93,86
novel_test,soundscape_5526.wav,5.05,86
novel_test,soundscape_2565.wav,4.27,86
novel_test,soundscape_2280.wav,6.26,86
novel_test,soundscape_7181.wav,7.45,86
novel_test,soundscape_5143.wav,0.0,86
novel_test,soundscape_7867.wav,0.46,86
novel_test,soundscape_6172.wav,0.95,86
novel_test,soundscape_4829.wav,7.8,86
novel_test,soundscape_6353.wav,6.87,86
novel_test,soundscape_6942.wav,8.09,86
novel_test,soundscape_3452.wav,3.28,86
novel_test,soundscape_2173.wav,2.95,86
novel_test,soundscape_1045.wav,0.88,86
novel_test,soundscape_2137.wav,9.0,86
novel_test,soundscape_719.wav,1.36,86
novel_test,soundscape_3572.wav,6.3,86
novel_test,soundscape_4516.wav,7.91,86
novel_test,soundscape_7721.wav,4.46,86
novel_test,soundscape_5472.wav,8.4,86
novel_test,soundscape_7942.wav,1.68,86
novel_test,soundscape_2045.wav,9.0,86
novel_test,soundscape_1392.wav,8.56,86
novel_test,soundscape_3854.wav,6.34,86
novel_test,soundscape_4386.wav,2.07,86
novel_test,soundscape_3651.wav,3.65,86
novel_test,soundscape_3142.wav,5.22,86
novel_test,soundscape_2437.wav,1.95,86
novel_test,soundscape_7611.wav,7.13,86
novel_test,soundscape_6298.wav,7.53,86
novel_test,soundscape_2568.wav,1.37,86
novel_test,soundscape_5309.wav,9.0,86
novel_test,soundscape_5681.wav,2.84,86
novel_test,soundscape_5303.wav,3.64,86
novel_test,soundscape_1335.wav,5.98,86
novel_test,soundscape_6370.wav,4.83,86
novel_test,soundscape_5150.wav,3.61,86
novel_test,soundscape_5224.wav,6.58,86
novel_test,soundscape_6365.wav,2.42,86
novel_test,soundscape_6427.wav,9.0,86
novel_test,soundscape_2417.wav,5.62,86
novel_test,soundscape_46.wav,1.9,86
novel_test,soundscape_1958.wav,1.8,86
novel_test,soundscape_7649.wav,5.99,86
novel_test,soundscape_4288.wav,2.83,86
novel_test,soundscape_4583.wav,5.29,86
novel_test,soundscape_679.wav,7.14,86
novel_test,soundscape_7903.wav,9.0,86
novel_test,soundscape_5099.wav,2.84,86
novel_test,soundscape_7574.wav,1.55,86
novel_test,soundscape_3558.wav,8.67,86
novel_test,soundscape_2343.wav,3.23,86
novel_test,soundscape_4414.wav,6.19,86
novel_test,soundscape_3306.wav,6.31,86
novel_test,soundscape_1731.wav,6.04,86
novel_test,soundscape_7856.wav,8.25,86
novel_test,soundscape_2270.wav,0.62,86
novel_test,soundscape_15.wav,3.71,86
novel_test,soundscape_7307.wav,5.59,86
novel_test,soundscape_6966.wav,0.0,86
novel_test,soundscape_2982.wav,4.13,86
novel_test,soundscape_4459.wav,3.89,86
novel_test,soundscape_2261.wav,6.86,86
novel_test,soundscape_3089.wav,1.69,86
novel_test,soundscape_3022.wav,2.55,86
novel_test,soundscape_5486.wav,6.18,86
novel_test,soundscape_6958.wav,1.03,86
novel_test,soundscape_2408.wav,1.08,86
novel_test,soundscape_2106.wav,7.22,86
novel_test,soundscape_2956.wav,6.87,86
novel_test,soundscape_3242.wav,0.0,86
novel_test,soundscape_7003.wav,6.95,86
novel_test,soundscape_4833.wav,7.57,86
novel_test,soundscape_4371.wav,9.0,86
novel_test,soundscape_4440.wav,5.74,86
novel_test,soundscape_7346.wav,1.93,86
novel_test,soundscape_6066.wav,6.33,86
novel_test,soundscape_3050.wav,0.81,86
novel_test,soundscape_6839.wav,2.79,86
novel_test,soundscape_7657.wav,1.47,86
novel_test,soundscape_6687.wav,5.34,86
novel_test,soundscape_7100.wav,6.08,86
novel_test,soundscape_5642.wav,6.92,86
novel_test,soundscape_4529.wav,2.19,86
novel_test,soundscape_7993.wav,5.75,86
novel_test,soundscape_1934.wav,9.0,86
novel_test,soundscape_1081.wav,7.82,86
novel_test,soundscape_3809.wav,0.99,86
novel_test,soundscape_5414.wav,5.13,86
novel_test,soundscape_303.wav,4.32,86
novel_test,soundscape_4563.wav,4.37,86
novel_test,soundscape_4353.wav,8.15,86
novel_test,soundscape_3690.wav,5.73,86
novel_test,soundscape_2171.wav,9.0,86
novel_test,soundscape_5555.wav,3.6,86
novel_test,soundscape_3238.wav,3.31,86
novel_test,soundscape_4775.wav,1.3,86
novel_test,soundscape_756.wav,3.73,86
novel_test,soundscape_1060.wav,1.45,86
novel_test,soundscape_6774.wav,5.56,86
novel_test,soundscape_2842.wav,2.14,86
novel_test,soundscape_5558.wav,4.73,86
novel_test,soundscape_4092.wav,7.31,86
novel_test,soundscape_1488.wav,8.45,86
novel_test,soundscape_589.wav,2.09,86
novel_test,soundscape_1399.wav,5.74,86
novel_test,soundscape_6576.wav,8.24,86
novel_test,soundscape_5100.wav,6.26,86
novel_test,soundscape_6886.wav,4.41,86
novel_test,soundscape_4855.wav,4.97,86
novel_test,soundscape_7044.wav,8.29,86
novel_test,soundscape_7462.wav,7.96,86
novel_test,soundscape_5014.wav,3.55,86
novel_test,soundscape_6634.wav,6.36,86
novel_test,soundscape_1461.wav,8.68,86
novel_test,soundscape_7544.wav,1.69,86
novel_test,soundscape_6231.wav,7.09,86
novel_test,soundscape_31.wav,4.64,86
novel_test,soundscape_7243.wav,4.16,86
novel_test,soundscape_5762.wav,9.0,86
novel_test,soundscape_3481.wav,8.73,86
novel_test,soundscape_6184.wav,1.13,86
novel_test,soundscape_3227.wav,2.3,86
novel_test,soundscape_6639.wav,6.89,86
novel_test,soundscape_7547.wav,1.49,86
novel_test,soundscape_5803.wav,5.29,86
novel_test,soundscape_5553.wav,0.14,86
novel_test,soundscape_3324.wav,7.79,86
novel_test,soundscape_6337.wav,1.18,86
novel_test,soundscape_7332.wav,3.37,86
novel_test,soundscape_5317.wav,0.81,86
novel_test,soundscape_270.wav,3.66,86
novel_test,soundscape_5698.wav,0.75,86
novel_test,soundscape_3892.wav,7.33,86
novel_test,soundscape_1310.wav,6.42,86
novel_test,soundscape_6186.wav,4.88,86
novel_test,soundscape_1480.wav,6.77,86
novel_test,soundscape_1640.wav,4.6,86
novel_test,soundscape_7963.wav,8.85,86
novel_test,soundscape_4745.wav,0.0,86
novel_test,soundscape_3078.wav,8.71,86
novel_test,soundscape_1691.wav,3.28,86
novel_test,soundscape_7973.wav,6.67,86
novel_test,soundscape_3643.wav,2.25,86
novel_test,soundscape_444.wav,7.12,86
novel_test,soundscape_216.wav,0.84,86
novel_test,soundscape_2451.wav,0.1,86
novel_test,soundscape_6257.wav,0.33,86
novel_test,soundscape_1418.wav,9.0,86
novel_test,soundscape_6791.wav,7.91,86
novel_test,soundscape_6669.wav,5.94,86
novel_test,soundscape_5183.wav,1.84,86
novel_test,soundscape_1560.wav,1.54,86
novel_test,soundscape_3339.wav,3.15,86
novel_test,soundscape_4671.wav,8.96,86
novel_test,soundscape_5035.wav,5.89,86
novel_test,soundscape_3157.wav,9.0,86
novel_test,soundscape_2454.wav,2.84,86
novel_test,soundscape_5560.wav,9.0,86
novel_test,soundscape_1699.wav,5.72,86
novel_test,soundscape_6724.wav,9.0,86
novel_test,soundscape_4618.wav,0.14,86
novel_test,soundscape_6998.wav,9.0,86
novel_test,soundscape_2126.wav,6.29,86
novel_test,soundscape_769.wav,8.1,86
novel_test,soundscape_6498.wav,8.4,86
novel_test,soundscape_7301.wav,2.99,86
novel_test,soundscape_4996.wav,2.42,86
novel_test,soundscape_7682.wav,0.11,86
novel_test,soundscape_3754.wav,0.13,86
novel_test,soundscape_7962.wav,5.65,86
novel_test,soundscape_3689.wav,1.15,86
novel_test,soundscape_6139.wav,0.86,86
novel_test,soundscape_1653.wav,7.37,86
novel_test,soundscape_3593.wav,4.25,86
novel_test,soundscape_2984.wav,1.44,86
novel_test,soundscape_4645.wav,9.0,86
novel_test,soundscape_2331.wav,1.2,86
novel_test,soundscape_6609.wav,9.0,86
novel_test,soundscape_5213.wav,6.39,86
novel_test,soundscape_6341.wav,1.19,86
novel_test,soundscape_1049.wav,7.12,86
novel_test,soundscape_2268.wav,7.35,86
novel_test,soundscape_6300.wav,5.46,86
novel_test,soundscape_5911.wav,5.5,86
novel_test,soundscape_6424.wav,9.0,86
novel_test,soundscape_3757.wav,6.3,86
novel_test,soundscape_6339.wav,3.11,86
novel_test,soundscape_7084.wav,2.64,86
novel_test,soundscape_571.wav,7.29,86
novel_test,soundscape_5809.wav,5.03,86
novel_test,soundscape_2170.wav,0.66,86
novel_test,soundscape_5612.wav,9.0,86
novel_test,soundscape_5931.wav,2.14,86
novel_test,soundscape_4497.wav,1.16,86
novel_test,soundscape_1780.wav,3.1,86
novel_test,soundscape_7069.wav,0.56,86
novel_test,soundscape_2872.wav,4.46,86
novel_test,soundscape_6862.wav,8.41,86
novel_test,soundscape_6742.wav,0.82,86
novel_test,soundscape_267.wav,1.66,86
novel_test,soundscape_5085.wav,1.65,86
novel_test,soundscape_2961.wav,4.46,86
novel_test,soundscape_3318.wav,6.19,86
novel_test,soundscape_4905.wav,0.0,86
novel_test,soundscape_1206.wav,4.45,86
novel_test,soundscape_791.wav,4.15,86
novel_test,soundscape_219.wav,1.46,86
novel_test,soundscape_1600.wav,5.01,86
novel_test,soundscape_3427.wav,6.1,86
novel_test,soundscape_1067.wav,0.0,86
novel_test,soundscape_7153.wav,6.17,86
novel_test,soundscape_2304.wav,0.81,86
novel_test,soundscape_2158.wav,7.17,86
novel_test,soundscape_5269.wav,5.79,86
novel_test,soundscape_3361.wav,6.47,86
novel_test,soundscape_3137.wav,0.54,86
novel_test,soundscape_7194.wav,8.63,86
novel_test,soundscape_2196.wav,4.92,86
novel_test,soundscape_6406.wav,9.0,86
novel_test,soundscape_1764.wav,8.86,86
novel_test,soundscape_3958.wav,1.14,86
novel_test,soundscape_5280.wav,4.24,86
novel_test,soundscape_4676.wav,4.85,86
novel_test,soundscape_4279.wav,6.75,86
novel_test,soundscape_2380.wav,6.43,86
novel_test,soundscape_3082.wav,7.66,86
novel_test,soundscape_2598.wav,4.0,86
novel_test,soundscape_7397.wav,9.0,86
novel_test,soundscape_2314.wav,2.92,86
novel_test,soundscape_6863.wav,0.0,86
novel_test,soundscape_7842.wav,9.0,86
novel_test,soundscape_4227.wav,5.74,87
novel_test,soundscape_5763.wav,0.07,87
novel_test,soundscape_4239.wav,8.51,87
novel_test,soundscape_3678.wav,1.13,87
novel_test,soundscape_4078.wav,3.84,87
novel_test,soundscape_5076.wav,5.55,87
novel_test,soundscape_7194.wav,0.0,87
novel_test,soundscape_6201.wav,7.21,87
novel_test,soundscape_2030.wav,1.38,87
novel_test,soundscape_6506.wav,9.0,87
novel_test,soundscape_7390.wav,2.3,87
novel_test,soundscape_3550.wav,3.45,87
novel_test,soundscape_240.wav,8.13,87
novel_test,soundscape_6437.wav,6.28,87
novel_test,soundscape_7369.wav,8.04,87
novel_test,soundscape_4648.wav,0.79,87
novel_test,soundscape_7954.wav,6.86,87
novel_test,soundscape_7266.wav,4.28,87
novel_test,soundscape_7869.wav,2.19,87
novel_test,soundscape_2069.wav,4.22,87
novel_test,soundscape_1296.wav,7.62,87
novel_test,soundscape_2852.wav,3.0,87
novel_test,soundscape_6810.wav,2.23,87
novel_test,soundscape_6124.wav,2.4,87
novel_test,soundscape_1371.wav,9.0,87
novel_test,soundscape_5408.wav,1.72,87
novel_test,soundscape_4630.wav,7.47,87
novel_test,soundscape_2044.wav,3.23,87
novel_test,soundscape_3837.wav,3.2,87
novel_test,soundscape_4588.wav,4.24,87
novel_test,soundscape_5774.wav,1.86,87
novel_test,soundscape_2377.wav,6.16,87
novel_test,soundscape_6469.wav,2.21,87
novel_test,soundscape_3382.wav,9.0,87
novel_test,soundscape_4486.wav,3.96,87
novel_test,soundscape_7300.wav,0.54,87
novel_test,soundscape_5179.wav,7.69,87
novel_test,soundscape_1497.wav,9.0,87
novel_test,soundscape_3901.wav,3.32,87
novel_test,soundscape_6931.wav,0.41,87
novel_test,soundscape_2759.wav,1.45,87
novel_test,soundscape_1319.wav,6.39,87
novel_test,soundscape_7680.wav,8.04,87
novel_test,soundscape_1286.wav,0.0,87
novel_test,soundscape_6499.wav,2.06,87
novel_test,soundscape_1870.wav,1.92,87
novel_test,soundscape_2619.wav,0.0,87
novel_test,soundscape_3539.wav,5.89,87
novel_test,soundscape_7309.wav,7.39,87
novel_test,soundscape_4168.wav,8.07,87
novel_test,soundscape_1098.wav,8.15,87
novel_test,soundscape_7087.wav,1.4,87
novel_test,soundscape_760.wav,8.25,87
novel_test,soundscape_7356.wav,9.0,87
novel_test,soundscape_5886.wav,8.03,87
novel_test,soundscape_4472.wav,4.63,87
novel_test,soundscape_86.wav,7.63,87
novel_test,soundscape_1184.wav,6.36,87
novel_test,soundscape_4724.wav,5.58,87
novel_test,soundscape_6436.wav,0.74,87
novel_test,soundscape_2735.wav,6.07,87
novel_test,soundscape_4623.wav,8.11,87
novel_test,soundscape_4257.wav,5.72,87
novel_test,soundscape_3624.wav,7.59,87
novel_test,soundscape_3702.wav,6.23,87
novel_test,soundscape_4160.wav,4.14,87
novel_test,soundscape_5986.wav,5.32,87
novel_test,soundscape_7154.wav,1.5,87
